#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
4322000,-83308.30644365493,296.6856506725614,0.9895531313247118
4323000,-82963.260827469,303.6051443890105,0.9832423698047862
4324000,-83108.50642196002,301.83864152941334,0.9892946352039712
4325000,-83389.89827083756,301.52393042931124,0.9891688794095015
4326000,-83292.3388812184,298.9288172523713,0.9720790883305621
4327000,-83904.00906007888,302.27686269403733,0.9931457113919767
4328000,-83050.42661538773,295.6076035106055,0.9908916284197128
4329000,-83809.4308069484,305.60300714198894,0.9937070453097391
4330000,-83350.04920947837,299.0685291721062,0.9946913274115813
4331000,-83394.06339441362,305.3972723745773,0.986293779052538
4332000,-83261.99043243245,303.35758776520015,0.9914508542536858
4333000,-83006.28557359712,301.781216532504,0.9864515653029743
4334000,-83554.49951225315,296.640350692237,0.9813215144752617
4335000,-83142.46864518564,296.0253050194915,0.9878028688398452
4336000,-83071.16346715728,299.45425489702853,0.9740023465709154
4337000,-83113.58218944538,302.41960801769386,0.9803181155903289
4338000,-82914.6980419028,303.8895784112858,0.992600087113072
4339000,-83270.0448096674,299.6023079700799,0.9853052643112206
4340000,-83134.8189080708,293.0443545660828,0.9772597325947218
4341000,-83166.36421876802,296.11727715157946,0.9957115922695134
4342000,-82893.10804501787,300.63879004654774,0.986697918438034
4343000,-83158.57047211385,300.32550824073513,0.9750444670222117
4344000,-83019.21918258461,303.57877300209617,0.9935921697073512
4345000,-82660.2667121219,299.19991678645687,0.9797146447132175
4346000,-83465.4748472519,298.29262906478783,0.9919873926253544
4347000,-83285.76981326635,297.59598422899535,0.9780533812188918
4348000,-83163.96553999657,301.1489051542276,0.9943274699506323
4349000,-83771.5622928249,309.330837674526,0.9933761129671069
4350000,-82750.20417550422,295.5352216414244,0.9796333565064669
4351000,-82769.80377912312,296.40479163860704,0.9788478662788029
4352000,-83196.59964683227,306.79669359348566,0.9881523592959536
4353000,-83359.72643935971,297.0056581489385,0.9834278468923802
4354000,-83444.06868266058,296.77364265362434,0.9964529677011572
4355000,-82749.79568151594,296.8833733628425,0.9797315974156968
4356000,-83547.27609689604,294.6981663436628,0.9827681009602918
4357000,-83016.18263604393,297.5672096024446,0.9744984387741304
4358000,-83046.77844200179,299.5278348365438,0.9831777886946956
4359000,-83239.90244922688,302.1051169754466,0.9785379753992436
4360000,-83156.12509165471,298.0894740221649,0.9774123211815681
4361000,-83003.2103897967,296.06392014080046,0.9812385539323273
4362000,-83087.70695619017,302.1644847095471,0.9874213470923974
4363000,-83134.00187061698,304.60113048508447,0.9869516655710951
4364000,-83010.70335035911,303.52075665060266,0.98090609999227
4365000,-83108.52875320829,295.93010128342104,0.9823698351454768
4366000,-82954.51807315758,302.9254039236387,0.9885871177342408
4367000,-83174.35263381875,301.18136103869426,0.9863484610221626
4368000,-82487.28183305264,303.9606399409701,0.9745673415349222
4369000,-82710.66880881117,306.5499361708837,0.9811928361003784
4370000,-83157.82631741208,305.3262939503397,0.9890165904949694
4371000,-83249.3999374513,296.16399284022214,0.9861460024374045
4372000,-82807.29144240101,298.9312747250857,0.98257487275422
4373000,-82881.86041302735,304.14329903115964,0.9757618381082006
4374000,-83094.0338557383,300.18495523261004,0.9881736344042323
4375000,-83223.7318906404,302.58906157611375,0.9859914348497343
4376000,-83338.11888119904,301.4419144760351,0.9851410799262956
4377000,-83133.90510261024,302.8261142224146,0.9914564668976212
4378000,-82451.92718570429,299.034783545154,0.9772824222201448
4379000,-82998.25056808279,303.54570549177623,0.9793652325558827
4380000,-83056.84261253453,301.294344515169,0.985820157433593
4381000,-83493.62052592332,301.7172486034461,0.9819781710797939
4382000,-82928.37707713881,297.49089704071434,0.9840209598564845
4383000,-83227.41557812365,305.7173308875099,0.9921638307579506
4384000,-83190.0859418136,302.1591502275068,0.9813329946387928
4385000,-82976.73875838373,302.3143153064568,0.9847683867676651
4386000,-83448.4222892744,299.2718135404127,0.9747018511472486
4387000,-83383.55358572939,299.2435412420803,0.9879338025899657
4388000,-82988.57368605124,298.51992232906264,0.9804347104868086
4389000,-83054.04585855134,301.2336570919651,0.9832337923825281
4390000,-83122.47627098259,301.52813142233606,0.9825419363196506
4391000,-82884.46108111908,301.1572790202631,0.9855829773584651
4392000,-83349.96453885367,299.6991503812421,0.9964934734483556
4393000,-82934.96486099192,309.14737636196946,0.9933554776219758
4394000,-83699.69433692069,308.5346715293828,0.9842034474573101
4395000,-83071.23771116562,296.1696530010004,0.9905571373474666
4396000,-83052.33160699758,302.8368997270148,0.9791504088174398
4397000,-82957.72905578633,303.46481658136645,0.986418331565815
4398000,-82788.05620431545,303.33058452968424,0.973335356316514
4399000,-83037.80940770952,299.5853398513916,0.9966161073176231
4400000,-83095.23930658138,306.54462782140894,0.9888356976818248
4401000,-82939.4613602864,299.332838348194,0.987519569850103
4402000,-83138.71126660833,294.282300547177,0.9745280888314584
4403000,-83452.02333736402,299.66468717596206,0.9798978342204857
4404000,-83587.17716172576,306.5209275966677,0.9870958068864045
4405000,-83143.49946850457,301.3012627217237,0.9918021815522008
4406000,-83030.34491927864,298.8587405651709,0.9837321602534385
4407000,-82680.19297186594,296.03759519804646,0.9668148532488768
4408000,-83368.65527269559,300.99939503811487,0.9947143535935236
4409000,-83392.03937272943,308.52799332425735,0.9765031747704389
4410000,-82911.69654005795,298.08577290261667,0.9950391334680513
4411000,-83229.21087450831,298.96585305832593,0.9825745510978666
4412000,-83147.24670702778,299.27857494792335,0.9784836872098487
4413000,-83251.22260107368,301.94577589945294,0.9848647599252834
4414000,-82842.5353371551,296.2518406834234,0.9817947906890078
4415000,-83028.08868997975,311.01698796334136,0.9875423958898962
4416000,-82612.53782310063,307.82418632567686,0.9823123119903151
4417000,-82331.94788343174,300.1596240591168,0.9843682354082641
4418000,-82714.15634404507,296.8123319316774,0.9836919927495712
4419000,-83211.80464652361,297.4739746767858,0.9850447249927721
4420000,-83033.08259415248,305.09528888079564,0.9906462999807456
4421000,-82729.75323475513,306.34978430305995,0.9873634705863136
4422000,-82584.61725895328,302.6352291331924,0.9781159222358133
4423000,-83265.6492257063,302.28249967177857,0.9885148632202273
4424000,-83217.81998988701,295.6833912141359,0.9858233501523884
4425000,-82825.38105556823,303.6332532287475,0.9852978068494974
4426000,-82969.10501180246,298.7520954924858,0.993516022366396
4427000,-83312.30083230091,303.07685841351895,0.9855780859981943
4428000,-83694.79379025503,299.75900839032477,0.9976698963304657
4429000,-83079.70948798367,304.85352949910424,0.9876573844129041
4430000,-82982.3088598196,301.9574665924526,0.9803845748052004
4431000,-82971.43336645095,305.3109438270562,0.9964931563342875
4432000,-82845.4920686917,296.69158871762886,0.9825173198743096
4433000,-82993.62791573221,302.87835603592106,0.994233890205117
4434000,-83301.3318474617,299.17761325836483,0.9876593324975791
4435000,-82855.01006600133,300.4218806594307,0.9818387770484842
4436000,-83319.13854167721,296.83476229299885,0.9903893037888591
4437000,-82810.72218468151,303.09955298806443,0.9825595173136813
4438000,-83255.85100001219,298.46548093377635,0.9848956786327884
4439000,-83109.11137457099,305.3364635025834,0.9760764354609461
4440000,-83269.1901718959,309.165861055067,0.9869219065759613
4441000,-83216.20714648836,299.4752022953803,0.9837630105023861
4442000,-82677.87889858405,300.1691267862903,0.9775062749088911
4443000,-82224.78635493643,297.5971087194441,0.9722393300120208
4444000,-82856.4576722724,301.1595163638814,0.9779172111031842
4445000,-83161.22092467808,306.33053036977896,0.9764174139486196
4446000,-83037.16956479725,307.8559687882225,0.9835785779589951
4447000,-82916.83026695065,296.38329563716735,0.9806006779176007
4448000,-83060.08047335129,299.8383898370355,0.9736650443803889
4449000,-83134.91621033062,306.3637940017878,0.9801360766970384
4450000,-82890.59903275559,299.5266467879994,0.9778558561154675
4451000,-83501.66439016146,305.44845294992734,0.9773412477193607
4452000,-83089.0411689356,297.5604942460678,0.9869899854830804
4453000,-82891.12089521921,300.6957784023131,0.9858484567291703
4454000,-83175.69263808907,302.90279364521683,0.9840027979948729
4455000,-83413.80415464652,295.48390772082473,0.9816789825242062
4456000,-83104.18213973264,292.8661178767495,0.9868418527458206
4457000,-82678.10944786452,301.4963376963458,0.9826085487382126
4458000,-82777.23354532407,301.8110025213542,0.9850693430245274
4459000,-82655.58687283163,301.1897377896867,0.981194641073508
4460000,-83074.8577892221,303.43856932070565,0.9914156020806969
4461000,-83022.06465306785,301.39339814734643,0.986749781744205
4462000,-82743.5733292647,291.8749300810025,0.9813552154962184
4463000,-83327.99544262135,292.94334787733135,0.9838773863030363
4464000,-83350.06104496552,297.5744889912197,0.9990977254614269
4465000,-82890.0428676359,296.50171181427015,0.985755617598378
4466000,-82321.10313722183,300.0161947059331,0.9712227336159982
4467000,-83287.43717889849,302.0788610452695,0.982789186228369
4468000,-82692.00295459433,303.2192539532951,0.9844593413345064
4469000,-82704.48499878222,298.83702396851146,0.9909174186341884
4470000,-83028.64181953552,294.10479667103994,0.9880457824051698
4471000,-82456.35655050224,298.05475735061117,0.9747751032971611
4472000,-83161.40847122838,296.584768097318,0.9815042141429603
4473000,-82871.6017901618,297.9063062902445,0.9931191713539953
4474000,-82907.24109704496,305.87190983127454,0.9842730050063075
4475000,-83063.8099265165,299.24127636961197,0.9787729407676329
4476000,-83299.26661357883,306.51182563256503,0.9862650489130642
4477000,-83526.10185539717,296.3356577591709,0.9902561774162391
4478000,-83003.9050202528,297.7739897271942,0.9854849888927962
4479000,-83228.068072561,303.5356704407101,0.9854984111334233
4480000,-83084.29333099315,301.58214470477714,0.9723516026145134
4481000,-82816.57371086098,297.33574854931413,0.9903023805835224
4482000,-83401.9351917659,300.1042837023372,0.9788218249214613
4483000,-83246.98161154927,299.02455707111,0.9881572258357245
4484000,-82863.47950167762,292.9101664324305,0.9869626029081624
4485000,-82967.07030502101,306.6599493647988,0.9799486958054487
4486000,-82447.19286348758,303.2890371881377,0.9802987788965999
4487000,-82609.3178806958,301.371647341723,0.9827313634466108
4488000,-82714.64486611268,301.97055565870386,0.9735014091035796
4489000,-83102.95838789106,292.18831744020036,0.9883064200955223
4490000,-82866.80283502536,302.19521598345915,0.9870208600685499
4491000,-83107.41242510895,299.48483111807417,0.9867404083000423
4492000,-83368.15345247125,301.4711554105532,0.9891879948576963
4493000,-82857.3322574661,301.1338151811433,0.982948098819703
4494000,-83046.55594133039,303.73078457796595,0.9931749056319739
4495000,-83063.54375522351,304.285240204069,0.9830356876460612
4496000,-83248.36574761529,301.68515929735054,0.9932936253115819
4497000,-82637.02278858959,294.45885443978534,0.976701578176533
4498000,-83286.08133865858,303.4780470375823,0.9931479353395648
4499000,-83138.19065339625,299.938838639817,0.9868337712185755
4500000,-82887.14056375396,305.9477411454014,0.976506237210149
4501000,-82421.2016639447,302.5949375671632,0.9679622713402869
4502000,-82973.28331965324,296.8873993407797,0.9872356499121846
4503000,-83270.78152441082,298.58413092739573,0.983759477987276
4504000,-82782.81976955105,294.9166941777959,0.9820745955935172
4505000,-83672.48271791666,306.7449843649479,0.9872265637729642
4506000,-83116.11083140312,302.06036933793905,0.9832637169043149
4507000,-83163.54041289812,301.9025803802662,0.9841544568573479
4508000,-82866.9845701406,305.930634070233,0.983036377953847
4509000,-82509.75407892402,298.6864846613731,0.9868264451330268
4510000,-82785.10898048693,299.37651950775074,0.9839085661360432
4511000,-83415.79919477907,296.1660777326889,0.9944391223353687
4512000,-82971.70074946829,300.7251886462652,0.9810306682118004
4513000,-82837.57445933542,296.19007496423984,0.9860044384508183
4514000,-83311.83155141544,298.6173813965675,0.9864337038117139
4515000,-83659.63265146915,297.5201630820887,0.9876169946061703
4516000,-82777.80241852347,304.31486675128497,0.9819178040502744
4517000,-82865.54284781631,302.04326844633346,0.9938904183026427
4518000,-82519.96186904295,310.24059904431596,0.9755384425794091
4519000,-82873.83433916402,305.8006904085188,0.9908298673055029
4520000,-83017.74314996251,301.0313034909614,0.9951747255838751
4521000,-83180.68965963268,300.2745753622952,0.9856195105280412
4522000,-83291.04195924569,303.8696676592249,0.9863534188430824
4523000,-83467.67730963387,293.07198733855046,0.9914906822885362
4524000,-82859.04025931132,297.9560275431709,0.9855356227332271
4525000,-83022.09208537667,300.41068341594,0.9699185759332092
4526000,-83304.05263180909,302.7394580156982,0.983808354302683
4527000,-83028.12136556499,292.5918998801411,0.9799986579388871
4528000,-83342.557673464,304.5808479008262,0.9767462560066446
4529000,-82840.36039238068,300.57849951912124,0.9809866731583621
4530000,-83124.48952289735,301.2345810908761,0.9957597577098656
4531000,-83134.56221884297,301.33715054481297,0.987227565038081
4532000,-82927.78088109632,304.98747900642195,0.9813081796803429
4533000,-82767.00928477634,294.0264605324125,0.9792389006304645
4534000,-83106.70125518506,306.8508682674999,0.9893057866470103
4535000,-82461.64508348063,295.16388988001717,0.9839895553405659
4536000,-82685.67505943374,289.8223220505252,0.9778078922633394
4537000,-83132.18116748123,308.259923969092,0.9780423023851381
4538000,-82846.30946375802,307.254200651961,0.9821246547647924
4539000,-82888.04163485847,301.61164391845807,0.9741821977003652
4540000,-83167.42339890113,302.84156835799126,0.9896309069160263
4541000,-82777.3251508429,294.659952214621,0.9859226474023355
4542000,-83065.52643450169,300.4518440959804,0.9811418128514487
4543000,-83211.87628355419,303.54715901873334,0.9793572373291496
4544000,-83061.75021305564,301.501393863539,0.9756986827037647
4545000,-82749.51407487021,303.37563006358647,0.9726414626644545
4546000,-83039.20367717504,299.0337999724827,0.9785431916382421
4547000,-83315.20534127596,298.74394488731565,0.9934737344545592
4548000,-83455.98538112995,296.92626784264127,0.9942766938947099
4549000,-82969.77305054595,300.7888426722799,0.9826097421708757
4550000,-83496.26762642193,301.4139234539935,0.9862232368536086
4551000,-83330.9276180442,301.7412645269161,0.9890305754224626
4552000,-82713.91874122451,296.7650137755969,0.9915257071613085
4553000,-83194.01621305302,306.9034150636281,0.9907221856213871
4554000,-82335.52334564866,299.9027503226321,0.9725751023586329
4555000,-82910.88687420479,306.99152298351504,0.9825551166435478
4556000,-82895.87383460498,295.0253246619676,0.9811245558544888
